,parent,child,group,flag,predicted_labels
17078,throne,Morris_chair,205,False,True
17079,gangsaw,router,174,False,False
17080,coriander,parsley,483,False,False
17081,English_toy_spaniel,Shih-Tzu,130,False,False
17082,pericardium,endocardium,341,False,False
17083,deplore,slang,734,False,False
17084,conduction_aphasia,epilepsy,657,False,False
17085,pond_pine,red_pine,606,False,False
17086,interview,inquisition,442,False,False
17087,collards,savoy_cabbage,472,False,False
17088,Cuban_heel,beam-ends,234,False,False
17089,spoon,fish_knife,268,False,True
17090,blame,thrust,95,False,True
17091,basuco,recreational_drug,295,False,False
17092,bulletproof_vest,voider,259,False,False
17093,quartz_battery,battery,208,False,False
17094,shipwreck,filibuster,728,False,False
17095,algorism,spherical_trigonometry,372,False,False
17096,interlude,extension,702,False,False
17097,Welsh_terrier,giant_schnauzer,131,False,False
17098,grantee,sendee,545,False,False
17099,cooter,common_snapping_turtle,101,False,False
17100,Scythian,Bushman,592,False,False
17101,interpret,scrimmage,726,False,True
17102,dorsiflexion,involution,42,False,False
17103,fisherman's_knot,sheepshank,231,False,False
17104,master-at-arms,recruiting-sergeant,555,False,False
17105,carpet_snake,anaconda,105,False,True
17106,tragedienne,starlet,550,False,False
17107,chocolate_bar,milk_chocolate,462,False,True
17108,wryneck,toucan,114,False,False
17109,rudaceous_rock,bluestone,520,False,True
17110,cure,conserve,719,False,True
17111,drippings,canola_oil,468,False,False
17112,vocational_rehabilitation,restitution,30,False,False
17113,standard_gauge,gigantism,35,False,False
17114,roman_fleuve,saga,397,False,False
17115,burp_gun,Tommy_gun,212,False,False
17116,recusancy,sit-down,93,False,False
17117,iridoncus,intumescence,344,False,False
17118,meclofenamate,tolmetin_sodium,289,False,False
17119,brown_snail,nerita,121,False,False
17120,anglophile,upholder,542,False,False
17121,anti-dumping_duty,countervailing_duty,624,False,False
17122,churn_out,sing,726,False,False
17123,beachfront,salt_flat,515,False,False
17124,extracapsular_surgery,iridotomy,61,False,False
17125,doeskin,kid,282,False,False
17126,buzz_bomb,space_probe,179,False,False
17127,kitchen_garden,hop_garden,201,False,False
17128,table_talk,wind,440,False,False
17129,spellbinder,testifier,531,False,False
17130,depredation,banditry,78,False,True
17131,eider,shelduck,115,False,False
17132,viatical_settlement,appanage,622,False,False
17133,come_down,pan,734,False,False
17134,pulp,carboxymethyl_cellulose,611,False,False
17135,ark_shell,pearly-shelled_mussel,122,False,False
17136,cotter,bourgeois,529,False,False
17137,cystoid_macular_edema,scleredema,344,False,False
17138,electron_accelerator,superconducting_supercollider,250,False,True
17139,score,solution,3,False,True
17140,kia_quen,brutality,45,False,False
17141,dirty_joke,repartee,399,False,False
17142,doily,bath_linen,240,False,False
17143,protease_inhibitor,non-nucleoside_reverse_transcriptase_inhibitor,184,False,True
17144,watercolor,whitewash,165,False,False
17145,leech,woodworm,120,False,True
17146,Sioux,Kiowa,539,False,False
17147,sallet,pallette,206,False,False
17148,stand,back,509,False,False
17149,oil,gouache,165,False,True
17150,oboe_d'amore,oboe_da_caccia,236,False,False
17151,gunnery_sergeant,technical_sergeant,555,False,False
17152,singsong,monotone,436,False,False
17153,cuckoo_clock,stem-winder,181,False,False
17154,double_pneumonia,influenza,656,False,False
17155,Rhus_dermatitis,cradle_cap,671,False,False
17156,copyhold,right_of_privacy,333,False,False
17157,contour_feather,primary,118,False,True
17158,cytogeneticist,entomologist,574,False,False
17159,lecturer,pollster,531,False,False
17160,jag,tail,336,False,False
17161,mikado,Shah,533,False,False
17162,Asian_influenza,cold,656,False,True
17163,antecedent,producer,448,False,True
17164,Seventh-Day_Adventism,Donatism,368,False,False
17165,conjunction,durative,643,False,True
17166,spiny_softshell,desert_tortoise,101,False,False
17167,aortic_aneurysm,intracranial_aneurysm,662,False,False
17168,rood_screen,wainscoting,186,False,False
17169,affine_transformation,Kronecker_delta,361,False,False
17170,lace_making,painting,58,False,False
17171,hop_pole,stump,214,False,False
17172,sector,tourist_attraction,322,False,True
17173,short_circuit,positive_pole,200,False,False
17174,induction,installation,29,False,False
17175,L-dopa,iodoamino_acid,683,False,True
17176,vilify,pan,734,False,True
17177,schoolfriend,cobber,557,False,False
17178,Venetian_blind,safety_curtain,284,False,False
17179,distillery,sewage_disposal_plant,208,False,False
17180,plastron,digestive_system,134,False,False
17181,marl,slop,682,False,True
17182,scandalmongering,telephone_conversation,440,False,False
17183,electric_clock,water_clock,181,False,False
17184,stall,parquet,257,False,False
17185,sheika,benedick,579,False,False
17186,spherical_aberration,stellar_parallax,599,False,False
17187,aluminum_bronze,red_brass,691,False,False
17188,proverb,war_cry,390,False,True
17189,grass,gouge,712,False,True
17190,black_sea_bass,coney,153,False,False
17191,alcohol_group,carbonyl_group,681,False,True
17192,mill_agent,foreign_agent,549,False,False
17193,banana_oil,cellulose_ester,685,False,False
17194,rock_crab,American_lady_crab,124,False,False
17195,freewheel,slip_clutch,278,False,False
17196,stay_of_execution,pragmatic_sanction,406,False,False
17197,farrow,Read_method_of_childbirth,634,False,False
17198,radio_station,police_station,178,False,False
17199,quantum_theory,nebular_hypothesis,364,False,False
17200,endospore,tetraspore,604,False,False
17201,front,site,509,False,True
17202,bilocular_capsule,boll,610,False,False
17203,imperishability,brevity,325,False,False
17204,roller_coaster,tumult,650,False,False
17205,number_agreement,reflexivity,643,False,False
17206,bottling_plant,sewage_disposal_plant,208,False,False
17207,softheartedness,empathy,456,False,False
17208,coastal_plain,tundra,515,False,False
17209,aspect,coreference,643,False,True
17210,national_capital,hub,512,False,False
17211,smother,cosmic_dust,519,False,False
17212,pliability,antenna,302,False,True
17213,star,comedienne,550,False,True
17214,hospital_train,school_bus,258,False,False
17215,premature_baby,army_brat,564,False,False
17216,flambe,deglaze,719,False,False
17217,house_husband,polygynist,579,False,False
17218,flying_jib,press_of_sail,225,False,False
17219,hustler,narcissist,573,False,False
17220,A-scan_ultrasonography,cholangiography,20,False,False
17221,oxyopia,achromatic_vision,351,False,False
17222,capaciousness,leg,35,False,False
17223,amniocentesis,intravenous_pyelography,20,False,False
17224,rock_rattlesnake,prairie_rattlesnake,106,False,True
17225,Chinese_checkers,ticktacktoe,53,False,False
17226,mechanical_drawing,vignette,197,False,False
17227,eelworm,Guinea_worm,120,False,False
17228,converging_lens,anastigmatic_lens,155,False,False
17229,sunder,chew,713,False,True
17230,lieutenant,major-general,590,False,False
17231,rack,shoot,712,False,True
17232,coconut_oil,myelin,468,False,False
17233,Asian_influenza,pleuropneumonia,656,False,True
17234,suggestion,example,415,False,True
17235,acetate_disk,doorplate,220,False,False
17236,warmth,torridity,323,False,True
17237,Mennonite,Congregationalist,537,False,False
17238,scarlet_runner,Fordhooks,475,False,False
17239,rotogravure,chromolithography,294,False,False
17240,no-trump,draw,52,False,False
17241,lighterage,airlift,36,False,False
17242,miniature_pinscher,attack_dog,133,False,False
17243,highland_fling,quadrille,55,False,False
17244,refresher_course,industrial_arts,74,False,False
17245,compound_interest,refresher,625,False,False
17246,landed_gentry,ruling_class,507,False,False
17247,downbeat,duple_time,437,False,False
17248,abducent,trigeminal,335,False,True
17249,executability,antenna,302,False,True
17250,viceroy,Strymon_melinus,141,False,False
17251,choline,vitamin_A1,697,False,False
17252,chronic_lymphocytic_leukemia,skin_cancer,665,False,False
17253,latten,phosphor_bronze,691,False,False
17254,elimination,dry-gulching,28,False,False
17255,lymphangiogram,arteriogram,194,False,False
17256,acoustic_nerve,ventral_root,335,False,False
17257,bucket_shop,sales_finance_company,492,False,False
17258,tuille,helmet,206,False,False
17259,immunocompetence,Midas_touch,302,False,False
17260,drip_mat,panel,177,False,False
17261,vice_president,Chancellor_of_the_Exchequer,593,False,False
17262,manticore,Minotaur,113,False,True
17263,violin_lesson,catechetical_instruction,64,False,True
17264,ethane,kerosene,684,False,False
17265,sonic_barrier,ballistics,602,False,False
17266,Indian_red,slop,682,False,False
17267,anesthetize,overdose,708,False,False
17268,radish,mustard,472,False,False
17269,chandelier,potty_seat,241,False,False
17270,Rhaeto-Romance,Walloon,429,False,False
17271,bawbee,fourpence,632,False,False
17272,Luyia,LuGanda,425,False,False
17273,wheelchair,straight_chair,205,False,True
17274,Dakota,Missouri,539,False,False
17275,colonic_irrigation,lavage,31,False,False
17276,realism,operationalism,370,False,False
17277,state_of_matter,crystallization,521,False,False
17278,seawater,ammonium,487,False,True
17279,colonoscope,syringe,210,False,False
17280,guide_dog,komondor,133,False,False
17281,caisson,treasure_chest,226,False,False
17282,goose_grass,switch_grass,615,False,False
17283,poison,soup,708,False,True
17284,earthquake,floodhead,453,False,True
17285,Teton,Wichita,539,False,False
17286,warplane,single-rotor_helicopter,172,False,True
17287,mock,bohemianism,92,False,False
17288,rotational_latency,lunitidal_interval,702,False,False
17289,breccia,shale,520,False,False
17290,widgeon,drake,115,False,False
17291,drugget,shag_rug,266,False,False
17292,torture,twist,712,False,True
17293,spray_paint,whitewash,165,False,False
17294,lysinemia,hyperlipoproteinemia,660,False,False
17295,outstation,left,509,False,False
17296,glycerin_jelly,deoxythymidine_monophosphate,685,False,False
17297,dystopia,bodice_ripper,397,False,False
17298,cinch,hearts,52,False,False
17299,Port_Jackson_pine,eastern_red_cedar,607,False,False
17300,snare_drum,tambourine,235,False,False
17301,national_debt,debt_limit,629,False,False
17302,ladder-back,platform_rocker,205,False,False
17303,sheepherder,cowboy,595,False,False
17304,nasogastric_feeding,purveyance,70,False,False
17305,van,tow_truck,260,False,True
17306,spike_heel,half_sole,234,False,False
17307,Ixodes_dammini,Ixodes_spinipalpis,107,False,False
17308,aficionado,Boswell,542,False,False
17309,conservation_of_mass,Verner's_law,363,False,False
17310,rabbit_ears,swamp_rabbit,142,False,False
17311,flat,island,515,False,True
17312,cosecant,expansion,361,False,False
17313,lindane,larvacide,613,False,False
17314,watchdog,bulldog,133,False,True
17315,NAND_circuit,CPU_board,193,False,True
17316,eelworm,trichina,120,False,False
17317,rudd,gudgeon,96,False,False
17318,criminal_suit,hearing,9,False,False
17319,bentonite,loam,682,False,False
17320,Fresnel_lens,monocle,155,False,False
17321,mono-iodotyrosine,serine,683,False,False
17322,childbirth-preparation_class,workshop,74,False,False
17323,walk-in,case_officer,549,False,False
17324,vitriol,denounce,734,False,True
17325,dogfight,single_combat,16,False,False
17326,background,coast,367,False,True
17327,Homo_erectus,Homo_sapiens,146,False,False
17328,volley,fault,6,False,False
17329,ballerina,chorus_girl,576,False,False
17330,vector_algebra,topology,372,False,False
17331,patchiness,jaggedness,308,False,False
17332,juice,condition,655,False,True
17333,cattle_car,passenger_car,222,False,False
17334,concentration_camp,victimization,678,False,False
17335,mood,number_agreement,643,False,True
17336,singsong,rhythm,436,False,False
17337,banded_purple,comma,141,False,False
17338,drive,transshipment,36,False,False
17339,price_index,leading_indicator,403,False,False
17340,hermit_crab,spiny_lobster,124,False,False
17341,magical_ability,firepower,302,False,True
17342,Charybdis,Peruvian_current,451,False,False
17343,subsoil,bog_soil,682,False,True
17344,United_States_Marine_Corps,air_force,500,False,False
17345,mill_agent,organ-grinder,549,False,False
17346,sea_otter,American_marten,145,False,False
17347,large_cap,Boy_Scouts_of_America,491,False,False
17348,chief_petty_officer,first_sergeant,555,False,False
17349,bass_drum,snare_drum,235,False,False
17350,stepping_stone,invocation,11,False,False
17351,hotbed,tulip_bed,201,False,False
17352,diorite,andesite,689,False,False
17353,footman,parlormaid,570,False,False
17354,nonsmoker,freight_car,222,False,False
17355,tributyrin,lactate,685,False,False
17356,basket,winning,3,False,True
17357,psittacosis,chronic_obstructive_pulmonary_disease,656,False,False
17358,Mwera,Tswana,425,False,False
17359,internet,World_Wide_Web,280,False,True
17360,Rutherford_atom,kinetic_theory_of_heat,364,False,False
17361,anesthetize,poison,708,False,False
17362,pouched_mouse,opossum_rat,116,False,False
17363,animate,intoxicate,707,False,True
17364,ritualist,macroeconomist,561,False,False
17365,tapeworm,woodworm,120,False,False
17366,wire_recorder,oscillograph,256,False,False
17367,quarter,alligator,282,False,True
17368,stepchild,godson,564,False,False
17369,Hydra,werewolf,522,False,False
17370,Great_Dane,bulldog,133,False,False
17371,house_husband,vicereine,579,False,False
17372,corn_gluten_feed,hay,460,False,False
17373,ballet_mistress,taxi_dancer,576,False,False
17374,cyclohexanol_phthalate,cellulose_ester,685,False,False
17375,slip,china_clay,682,False,True
17376,compendium,condensation,402,False,False
17377,Cro-magnon,world,146,False,True
17378,consequence,largeness,329,False,True
17379,pornographer,codetalker,549,False,False
17380,pomologist,mycologist,574,False,False
17381,eight,two,642,False,False
17382,possible,besieger,563,False,False
17383,water_spaniel,bird_dog,132,False,False
17384,redneck,countryman,529,False,False
17385,Indian_red,loam,682,False,False
17386,banded_purple,red_admiral,141,False,False
17387,kicker,lineman,571,False,False
17388,slowness,abruptness,327,False,False
17389,demerara,grappa,485,False,False
17390,operative_field,coast,367,False,True
17391,flash,dazzle,318,False,False
17392,silent_treatment,bitchery,92,False,False
17393,centner,nanogram,641,False,False
17394,amigo,schoolfriend,557,False,False
17395,doorjamb,maypole,214,False,False
17396,quintet,skiffle_group,501,False,False
17397,otoscope,catling,210,False,False
17398,brecciate,mumble,713,False,True
17399,apparel_industry,filmdom,89,False,True
17400,color_vision,monocular_vision,351,False,False
17401,workshop,correspondence_course,74,False,True
